time,metric,metricTime,metricValue,video,cc,abr,http
2025-04-29 13:38:35,stallRate,4.30999994277954,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:38:39,stallRate,8.30999994277954,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:38:45,stallRate,14.3099999427795,40.9532242473593,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:38:47,stallRate,16.3099999427795,38.5679359678581,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:38:49,stallRate,18.3099999427795,33.2745818549922,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:38:51,stallRate,20.3099999427795,29.2635936185317,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:38:55,stallRate,24.3099999427795,27.0834788339071,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:38:57,stallRate,26.3099999427795,24.6749400245707,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:38:59,stallRate,28.3099999427795,22.6691851291505,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:01,stallRate,30.3099999427795,20.9457405936646,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:03,stallRate,32.3099999427795,19.4707751184752,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:05,stallRate,34.3099999427795,18.2032837683558,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:07,stallRate,36.3090000152588,17.0791146830696,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:09,stallRate,38.3099999427795,16.0882030011109,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:11,stallRate,40.3099999427795,15.2065912967769,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:13,stallRate,42.3099999427795,14.4170473290687,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:15,stallRate,44.3099999427795,13.7065316305133,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:17,stallRate,46.3099999427795,13.0569623364164,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:19,stallRate,48.3099999427795,12.4692240953335,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 13:39:21,stallRate,50.3099999427795,11.9336574407524,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
