time,metric,metricTime,metricValue,video,cc,abr,http
2025-05-01 08:15:54,stallRate,3.71099996566772,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:15:56,stallRate,5.71099996566772,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:00,stallRate,9.71099996566772,6.59703424480001,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:02,stallRate,11.710000038147,10.8459764760901,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:06,stallRate,15.7109999656677,12.0703940910284,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:08,stallRate,17.7109999656677,14.4318187322791,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:12,stallRate,21.7109999656677,13.7239895455034,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:14,stallRate,23.7109999656677,12.4908737887947,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:16,stallRate,25.7109999656677,11.4631586964604,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:18,stallRate,27.7109999656677,10.5886404325261,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:20,stallRate,29.7109999656677,10.0968426907138,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:22,stallRate,31.7109999656677,9.43214334368555,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:24,stallRate,33.7109999656677,8.84687944992644,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:26,stallRate,35.7109999656677,9.63634250402783,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:28,stallRate,37.710000038147,9.1050163896195,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:30,stallRate,39.7109999656677,8.62946056190493,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:32,stallRate,41.7109999656677,8.50005246267909,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:34,stallRate,43.7109999656677,8.09660968803657,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:36,stallRate,45.710000038147,7.73187540897544,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:38,stallRate,47.7109999656677,7.39883180795528,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:40,stallRate,49.7109999656677,7.36113722658554,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:42,stallRate,51.7109999656677,7.0692220771897,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:44,stallRate,53.710000038147,6.79827848110427,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:46,stallRate,55.7109999656677,6.54635545497032,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:48,stallRate,57.710000038147,6.31381667772439,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:50,stallRate,59.7109999656677,6.09656851288884,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:52,stallRate,61.7109999656677,5.89437195874849,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:54,stallRate,63.710000038147,5.70529339478925,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:56,stallRate,65.7109999656677,5.52782147021274,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:16:58,stallRate,67.7109999656677,5.36146681884234,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:00,stallRate,69.7109999656677,5.20550692384438,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:02,stallRate,71.710000038147,5.05641988451682,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:04,stallRate,73.710000038147,4.91684206652913,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:06,stallRate,75.710000038147,4.78431407394151,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:08,stallRate,77.7109999656677,4.65849562904386,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:10,stallRate,79.7109999656677,4.53945901271562,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:12,stallRate,81.7109999656677,4.42642197355975,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:14,stallRate,83.7109999656677,4.32542342390907,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:16,stallRate,85.7109999656677,4.33802315981085,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:22,stallRate,91.710000038147,4.18310436588745,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:26,stallRate,95.710000038147,4.57376942593727,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:30,stallRate,99.710000038147,4.61650583272699,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:32,stallRate,101.710999965668,4.52462686483817,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:34,stallRate,103.710999965668,4.43595428449954,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:36,stallRate,105.713999986649,4.35092545052725,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:38,stallRate,107.710999965668,4.26900850838264,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:40,stallRate,109.710999965668,4.19018001524562,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:42,stallRate,111.710999965668,4.11392296880566,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:44,stallRate,113.710999965668,4.04079678202887,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:46,stallRate,115.710999965668,4.35502317632911,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:48,stallRate,117.710000038147,4.28034802956262,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:50,stallRate,119.710999965668,4.20821832373319,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:52,stallRate,121.710999965668,4.13814501766271,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:54,stallRate,123.710999965668,4.07027623753436,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:56,stallRate,125.710000038147,4.00476364987793,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:17:58,stallRate,127.710999965668,3.94147843347764,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:18:00,stallRate,129.710999965668,3.88015406167974,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:18:02,stallRate,131.710999965668,3.82062362821332,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:18:04,stallRate,133.710999965668,3.7626574553675,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:18:06,stallRate,135.710999965668,3.70673691145561,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:18:08,stallRate,137.710000038147,3.65221762606135,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:18:10,stallRate,139.710999965668,3.59941293067,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 08:18:12,stallRate,141.710999965668,3.54812144429197,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
