time,metric,metricTime,metricValue,video,cc,abr,http
2025-04-28 13:39:34,stallRate,12.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:36,stallRate,14.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:38,stallRate,16.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:40,stallRate,18.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:42,stallRate,20.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:44,stallRate,22.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:46,stallRate,24.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:48,stallRate,26.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:50,stallRate,28.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:52,stallRate,30.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:54,stallRate,32.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:56,stallRate,34.6340000629425,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:39:58,stallRate,36.6340000629425,0.390141535736738,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:02,stallRate,40.6340000629425,4.64104850326894,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:04,stallRate,42.6340000629425,4.9217940158584,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:06,stallRate,44.6340000629425,5.22128624427093,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:08,stallRate,46.6340000629425,4.92486710084605,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:10,stallRate,48.6340000629425,5.55517793253475,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:12,stallRate,50.6340000629425,5.27181581254108,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:14,stallRate,52.6340000629425,5.01606380058611,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:16,stallRate,54.6349999904633,4.78387391432489,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:18,stallRate,56.6340000629425,4.57237461787894,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:20,stallRate,58.6340000629425,4.37874359600559,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:22,stallRate,60.6340000629425,4.2007864167978,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:24,stallRate,62.6349999904633,4.0367454136906,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:26,stallRate,64.6340000629425,3.88508753951334,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:28,stallRate,66.6340000629425,3.74434326107955,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:30,stallRate,68.6340000629425,3.61347122765028,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:32,stallRate,70.6340000629425,3.49146776259288,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:34,stallRate,72.6340000629425,3.37738713459707,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:36,stallRate,74.6340000629425,3.27056139486093,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:38,stallRate,76.6340000629425,3.17027253672503,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:40,stallRate,78.6340000629425,3.07592509856858,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:42,stallRate,80.6340000629425,2.98707771429407,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:44,stallRate,82.6340000629425,2.90321344603022,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:46,stallRate,84.6340000629425,2.82389237748326,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:48,stallRate,86.6340000629425,2.74879842930979,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:50,stallRate,88.6349999904633,2.67756966854476,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:52,stallRate,90.6340000629425,2.61002695685635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:54,stallRate,92.6340000629425,2.54573460793671,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:56,stallRate,94.6340000629425,2.48456814860305,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:40:58,stallRate,96.6340000629425,2.42626490370218,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:00,stallRate,98.6340000629425,2.37060910643867,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:02,stallRate,100.634999990463,2.31746162220461,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:04,stallRate,102.634000062943,2.26668117348472,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:06,stallRate,104.634000062943,2.21804489420705,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:08,stallRate,106.634000062943,2.17146360553702,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:10,stallRate,108.634000062943,2.12679228561829,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:12,stallRate,110.634000062943,2.0839191006823,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:14,stallRate,112.634000062943,2.04274720958338,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:16,stallRate,114.634000062943,2.00316553825977,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:18,stallRate,116.634000062943,1.96509145283019,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:20,stallRate,118.634000062943,1.9284376441176,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:22,stallRate,120.634000062943,1.89313297759921,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:24,stallRate,122.634000062943,1.8590769167473,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:26,stallRate,124.634000062943,1.82623916801577,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:28,stallRate,126.634000062943,1.79453698055833,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:30,stallRate,128.634000062943,1.76393163906271,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:32,stallRate,130.634000062943,1.7343350342069,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:34,stallRate,132.634000062943,1.70571037466808,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:36,stallRate,134.634999990463,1.67802719835629,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:38,stallRate,136.634000062943,1.6512255212625,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:40,stallRate,138.634000062943,1.62527383903049,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:42,stallRate,140.634000062943,1.60011775108434,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:44,stallRate,142.634000062943,1.57573226302325,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:46,stallRate,144.634000062943,1.55207086276514,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:48,stallRate,146.634000062943,1.52911457595547,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:50,stallRate,148.634000062943,1.50682763737746,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:52,stallRate,150.634000062943,1.48518398784195,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:54,stallRate,152.634000062943,1.46415415066958,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:56,stallRate,154.635999917984,1.44368947738403,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:41:58,stallRate,156.635999917984,1.42380701316094,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:42:00,stallRate,158.634000062943,1.40448197047473,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:42:02,stallRate,160.634000062943,1.38565976507318,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:42:04,stallRate,162.634000062943,1.36753938876542,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:42:06,stallRate,164.634000062943,1.34968730231527,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:42:08,stallRate,166.634000062943,1.33228995856342,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:42:10,stallRate,168.634000062943,1.31534011834757,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:42:12,stallRate,170.634000062943,1.29882018985555,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:42:14,stallRate,172.634000062943,1.28271380031005,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-28 13:42:16,stallRate,174.634000062943,1.2669859342135,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
