time,metric,metricTime,metricValue,video,cc,abr,http
2025-04-30 13:29:01,stallRate,1.57000017166138,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:03,stallRate,3.56800007820129,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:05,stallRate,5.56800007820129,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:07,stallRate,7.56800007820129,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:09,stallRate,9.56800007820129,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:11,stallRate,11.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:13,stallRate,13.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:15,stallRate,15.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:17,stallRate,17.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:19,stallRate,19.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:21,stallRate,21.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:23,stallRate,23.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:25,stallRate,25.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:27,stallRate,27.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:29,stallRate,29.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:31,stallRate,31.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:33,stallRate,33.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:35,stallRate,35.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:37,stallRate,37.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:39,stallRate,39.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:41,stallRate,41.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:43,stallRate,43.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:45,stallRate,45.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:47,stallRate,47.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:49,stallRate,49.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:51,stallRate,51.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:53,stallRate,53.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:55,stallRate,55.5680000782013,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:57,stallRate,57.5680000782013,0.309533778455644,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:29:59,stallRate,59.5680000782013,0.511068219393593,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:01,stallRate,61.5680000782013,0.492799271196687,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:03,stallRate,63.5680000782013,0.475944030775987,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:05,stallRate,65.5680000782013,0.483167120908864,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:07,stallRate,67.5670001506805,0.467515574778609,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:09,stallRate,69.5680000782013,0.593907037566828,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:11,stallRate,71.5680000782013,0.841592171464023,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:13,stallRate,73.5680000782013,0.816972218498607,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:15,stallRate,75.5680000782013,0.793651687516958,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:17,stallRate,77.5680000782013,0.771576769463696,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 13:30:19,stallRate,79.5680000782013,0.750760358966264,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
