time,metric,metricTime,metricValue,video,cc,abr,http
2025-04-29 02:51:28,stallRate,1.23300004005432,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:30,stallRate,3.34500002861023,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:32,stallRate,5.23200011253357,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:34,stallRate,7.23200011253357,0.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:36,stallRate,9.23200011253357,3.82391152564608,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:38,stallRate,11.2330000400543,2.98120132077756,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:40,stallRate,13.279000043869,2.69510074080987,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:42,stallRate,15.2320001125336,2.26071593285687,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:44,stallRate,17.2320001125336,1.92416763443287,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:46,stallRate,19.2330000400543,1.71780170612896,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:48,stallRate,21.2330000400543,1.52987649606409,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:50,stallRate,23.2320001125336,1.37589484177754,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:52,stallRate,25.2320001125336,1.2465663004725,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:54,stallRate,27.2320001125336,1.1341991811046,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:56,stallRate,29.2330000400543,1.04316144783888,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:58,stallRate,31.2320001125336,0.965533683308216,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:00,stallRate,33.2320001125336,0.896998145259305,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
