time,metric,metricTime,metricValue,video,cc,abr,http
2025-05-03 00:46:39,index,3.74100017547607,4692,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:46:47,index,11.7410001754761,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:46:49,index,13.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:46:53,index,17.7420001029968,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:46:55,index,19.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:46:57,index,21.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:46:59,index,23.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:01,index,25.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:03,index,27.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:05,index,29.7420001029968,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:07,index,31.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:09,index,33.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:11,index,35.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:13,index,37.7420001029968,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:15,index,39.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:17,index,41.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:19,index,43.7410001754761,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:21,index,45.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:23,index,47.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:25,index,49.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:27,index,51.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:29,index,53.7420001029968,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:31,index,55.7420001029968,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:33,index,57.7420001029968,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:35,index,59.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:37,index,61.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:39,index,63.7420001029968,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:41,index,65.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:43,index,67.7420001029968,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:45,index,69.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:47,index,71.7410001754761,2974,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:49,index,73.7410001754761,2974,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:51,index,75.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:53,index,77.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:55,index,79.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:57,index,81.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:47:59,index,83.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:01,index,85.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:03,index,87.7410001754761,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:05,index,89.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:07,index,91.7420001029968,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:09,index,93.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:11,index,95.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:13,index,97.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:15,index,99.7410001754761,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:17,index,101.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:19,index,103.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:21,index,105.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:23,index,107.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:25,index,109.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:27,index,111.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:29,index,113.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:31,index,115.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:33,index,117.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:35,index,119.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:37,index,121.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:39,index,123.741000175476,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:41,index,125.741000175476,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:43,index,127.742000102997,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:45,index,129.741000175476,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:47,index,131.742000102997,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:49,index,133.741000175476,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:51,index,135.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:53,index,137.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:55,index,139.742000102997,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:57,index,141.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:48:59,index,143.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:01,index,145.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:03,index,147.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:05,index,149.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:07,index,151.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:09,index,153.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:11,index,155.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:13,index,157.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:15,index,159.741000175476,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:17,index,161.741000175476,1499,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:19,index,163.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-03 00:49:21,index,165.741000175476,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
