time,metric,metricTime,metricValue,video,cc,abr,http
2025-04-30 22:05:28,index,4.29999995231628,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:05:36,index,12.2999999523163,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:05:38,index,14.2999999523163,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:05:44,index,20.2999999523163,72,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:05:50,index,26.3010001182556,72,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:05:52,index,28.2999999523163,674,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:05:56,index,32.2999999523163,674,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:05:58,index,34.2999999523163,674,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:00,index,36.2999999523163,674,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:02,index,38.2999999523163,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:04,index,40.2999999523163,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:12,index,48.2999999523163,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:14,index,50.2999999523163,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:16,index,52.2999999523163,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:18,index,54.2999999523163,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:20,index,56.2999999523163,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:22,index,58.2999999523163,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:26,index,62.2999999523163,169,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:32,index,68.2999999523163,84,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:34,index,70.2999999523163,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:36,index,72.2999999523163,169,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:38,index,74.2999999523163,169,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:40,index,76.2999999523163,169,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:42,index,78.2999999523163,169,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:44,index,80.2999999523163,169,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:46,index,82.2999999523163,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:48,index,84.2999999523163,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:50,index,86.2999999523163,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:52,index,88.2999999523163,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:54,index,90.2999999523163,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:56,index,92.2999999523163,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:06:58,index,94.2999999523163,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:00,index,96.2999999523163,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:02,index,98.2999999523163,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:04,index,100.299999952316,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:06,index,102.299999952316,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:08,index,104.299999952316,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:10,index,106.299999952316,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:12,index,108.299999952316,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:14,index,110.299999952316,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:16,index,112.299999952316,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:18,index,114.299999952316,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:20,index,116.299999952316,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:22,index,118.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:24,index,120.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:26,index,122.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:28,index,124.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:30,index,126.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:32,index,128.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:34,index,130.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:36,index,132.299999952316,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:38,index,134.299999952316,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:40,index,136.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:42,index,138.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:44,index,140.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:46,index,142.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:48,index,144.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:50,index,146.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:52,index,148.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:54,index,150.299999952316,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:56,index,152.299999952316,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:07:58,index,154.299999952316,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:08:00,index,156.299999952316,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:08:02,index,158.299999952316,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-30 22:08:04,index,160.299999952316,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
