time,metric,metricTime,metricValue,video,cc,abr,http
2025-04-29 08:31:19,index,1.7020001411438,4676,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:21,index,3.70100021362305,4676,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:23,index,5.70100021362305,4676,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:25,index,7.70100021362305,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:27,index,9.70100021362305,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:29,index,11.701000213623,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:31,index,13.7050001621246,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:33,index,15.7000000476837,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:35,index,17.701000213623,2781,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:37,index,19.701000213623,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:39,index,21.7039999961853,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:41,index,23.701000213623,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:43,index,25.701000213623,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:45,index,27.701000213623,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:47,index,29.701000213623,1499,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:49,index,31.701000213623,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:51,index,33.701000213623,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 08:31:53,index,35.701000213623,1767,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
