time,metric,metricTime,metricValue,video,cc,abr,http
2025-05-01 13:00:47,index,8.64699983596802,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:00:49,index,10.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:00:51,index,12.6480000019073,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:00:55,index,16.6510000228882,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:00:57,index,18.6480000019073,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:00:59,index,20.646999835968,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:01,index,22.6480000019073,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:03,index,24.646999835968,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:05,index,26.6480000019073,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:07,index,28.646999835968,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:09,index,30.646999835968,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:11,index,32.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:13,index,34.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:15,index,36.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:17,index,38.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:19,index,40.6480000019073,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:21,index,42.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:23,index,44.6480000019073,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:25,index,46.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:27,index,48.6480000019073,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:29,index,50.6480000019073,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:31,index,52.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:33,index,54.646999835968,732,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:35,index,56.646999835968,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:37,index,58.6480000019073,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:39,index,60.6480000019073,1106,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:41,index,62.646999835968,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:43,index,64.6480000019073,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:45,index,66.6480000019073,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:47,index,68.646999835968,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:49,index,70.6480000019073,214,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:51,index,72.646999835968,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:53,index,74.646999835968,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:55,index,76.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:57,index,78.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:01:59,index,80.6589999198914,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:01,index,82.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:03,index,84.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:05,index,86.646999835968,81,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:07,index,88.646999835968,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:09,index,90.6480000019073,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:11,index,92.646999835968,169,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:13,index,94.6480000019073,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:15,index,96.6480000019073,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:17,index,98.646999835968,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:19,index,100.646999835968,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:21,index,102.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:23,index,104.646999835968,732,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:25,index,106.646999835968,732,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:27,index,108.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:29,index,110.648000001907,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:31,index,112.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:33,index,114.648000001907,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:35,index,116.648000001907,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:37,index,118.648000001907,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:39,index,120.648000001907,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:41,index,122.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:43,index,124.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:45,index,126.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:47,index,128.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:49,index,130.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:51,index,132.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:53,index,134.648000001907,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:55,index,136.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:57,index,138.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:02:59,index,140.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:01,index,142.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:03,index,144.648000001907,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:05,index,146.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:07,index,148.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:09,index,150.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:11,index,152.648000001907,732,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:13,index,154.646999835968,732,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:15,index,156.646999835968,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:17,index,158.646999835968,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:19,index,160.648000001907,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:21,index,162.646999835968,732,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:23,index,164.648000001907,320,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:25,index,166.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:27,index,168.646999835968,732,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:29,index,170.646999835968,166,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:31,index,172.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:33,index,174.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:35,index,176.648000001907,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:37,index,178.646999835968,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:39,index,180.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:41,index,182.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:43,index,184.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:45,index,186.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:47,index,188.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:49,index,190.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:51,index,192.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:53,index,194.648000001907,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:55,index,196.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:57,index,198.648000001907,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:03:59,index,200.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:04:01,index,202.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:04:03,index,204.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:04:05,index,206.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:04:07,index,208.646999835968,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-05-01 13:04:51,index,8.12000012397766,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2025-05-01 13:04:53,index,10.1190001964569,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2025-05-01 13:04:55,index,12.1200001239777,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2025-05-01 13:04:57,index,14.1190001964569,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2025-05-01 13:04:59,index,16.1200001239777,330,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2025-05-01 13:05:03,index,20.1200001239777,635,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
2025-05-01 13:05:05,index,22.1190001964569,980,TheEmptinessMachine,CUBIC,Dynamic,HTTP/2
