time,metric,metricTime,metricValue,video,cc,abr,http
2025-04-29 02:51:28,index,1.23300004005432,8631.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:30,index,3.34500002861023,8631.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:31,index,5.23200011253357,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:34,index,7.23200011253357,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:35,index,9.23200011253357,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:37,index,11.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:40,index,13.279000043869,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:41,index,15.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:44,index,17.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:46,index,19.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:47,index,21.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:49,index,23.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:52,index,25.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:53,index,27.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:55,index,29.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:57,index,31.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:51:59,index,33.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:02,index,35.430999994278,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:03,index,37.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:05,index,39.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:08,index,41.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:09,index,43.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:11,index,45.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:13,index,47.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:16,index,49.2740001678467,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:17,index,51.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:20,index,53.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:21,index,55.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:24,index,57.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:25,index,59.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:27,index,61.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:29,index,63.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:31,index,65.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:34,index,67.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:35,index,69.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:38,index,71.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:39,index,73.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:41,index,75.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:44,index,77.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:45,index,79.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:47,index,81.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:50,index,83.2330000400543,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
2025-04-29 02:52:51,index,85.2320001125336,13308.0,TheEmptinessMachine,CUBIC,Dynamic,HTTP/1.1
